Title,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation
"Grand appartement,  lumineux, hyper centre ville.","Rochefort, Nouvelle-Aquitaine, France",45 €,41 € ,359 €,,4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Animaux acceptés', 'Télévision', 'Lave-linge', 'Lit pour bébé', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/48106472?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_vqB4SJp7o%2BZUKsuo&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,45.93877,-0.96867,0,01/06/2024 - 30/09/2024
Charmante location de vacances à 5km de Fouras,"Saint-Laurent-de-la-Prée, Nouvelle-Aquitaine, France",57 €,51 € ,462 €,,4 voyageurs , 2 chambres , 3 lits , 1 salle de bain,"['Cuisine', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Climatisation', 'Lit pour bébé', 'Lit parapluie', 'Livres et jouets pour enfants', 'Chaise haute pliable ou transformable']",https://www.airbnb.fr/rooms/36513343?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_25%2F1O57qk9GHAnLE&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,45.98284,-1.04158,0,01/06/2024 - 30/09/2024
"Studio avec patio ,calme proche  mer","Angoulins, Nouvelle-Aquitaine, France",49 € ,,444 €,,2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Patio ou balcon\xa0: privé(e)', 'Dépôt de bagages autorisé', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/52064058?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_IfzGipM0QnqLJXAA&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.11014,-1.10895,0,01/06/2024 - 30/09/2024
Maison de vacances en front de mer - Chatelaillon,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",122 € ,,1 169 €,,5 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Vue sur la baie', 'Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit dans la rue', 'Télévision', 'Livres et jouets pour enfants de Entre 2 et 5\xa0ans, Entre 5 et 10\xa0ans et Plus de 10\xa0ans']",https://www.airbnb.fr/rooms/608458361945360077?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_2xhAAWpbnHQxBDDJ&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.0523,-1.08434,0,01/06/2024 - 30/09/2024
Maison individuelle bord de mer,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",165 € ,,1 384 €,,5 voyageurs , 3 chambres , 3 lits , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Allée de stationnement gratuite sur place\xa0: 2\xa0places', ""Jacuzzi privé\xa0: disponible toute l'année, ouverture 24h/24"", 'TV 32""', 'Lave-linge (Gratuit) dans le logement', 'Climatisation\xa0: système split sans évacuation']",https://www.airbnb.fr/rooms/870952419666965122?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_jhKPVOAxH1GWSPA4&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.0659,-1.0811,0,01/06/2024 - 30/09/2024
VILLA SPACIEUSE ET LUMINEUSE A 100M DE L'OCEAN,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",337 € ,,2 793 €,"5,0 ·",8 voyageurs , 4 chambres , 5 lits , 3 salles de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Espace de travail dédié', 'Allée de stationnement gratuite sur place\xa0: 4\xa0places', 'Télévision', 'Lave-linge', 'Sèche-linge (Gratuit) dans le logement', 'Baignoire', 'Patio ou balcon\xa0: privé(e)']",https://www.airbnb.fr/rooms/627210127826965475?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_xtbfzx6GZK9tqLCh&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.0582,-1.0859,30,01/06/2024 - 30/09/2024
Charmant Appartement 2 à 4p. La Rochelle - Minimes,"La Rochelle, Nouvelle-Aquitaine, France",79 €,70 € ,596 €,"4,86 ·",4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Stationnement gratuit dans un garage sur place\xa0: 1\xa0place', 'TV HD 26""', 'Ascenseur', 'Lave-linge', 'Climatiseur portable', 'Patio ou balcon\xa0: privé(e)', 'Lit parapluie\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/920070030122758134?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_K74C5hi1OgPsQgS0&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.1415,-1.1621,12,01/06/2024 - 30/09/2024
Superbe maison avec belle terrasse - La Rochelle,"La Rochelle, Nouvelle-Aquitaine, France",212 € ,,1 712 €,,6 voyageurs , 3 chambres , 4 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV avec abonnement standard au câble', 'Lave-linge', 'Sèche-linge', 'Baignoire', 'Arrière-cour', 'Lit pour bébé']",https://www.airbnb.fr/rooms/614995477431288518?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_VRjTnxVnwOmpxD17&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.17294,-1.15048,0,01/06/2024 - 30/09/2024
Maison d'architecte,"Fouras, Nouvelle-Aquitaine, France",241 € ,,2 168 €,"5,0 ·",8 voyageurs , 4 chambres , 4 lits , 2 salles de bain,"['Vue sur le jardin', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Animaux acceptés', 'Télévision', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)']",https://www.airbnb.fr/rooms/806131773355132139?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_lmdmXq1fgf7yLRHG&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,45.9848,-1.0843,0,01/06/2024 - 30/09/2024
Très bel appart  avec terrasse - 2 chambres,"La Rochelle, Poitou-Charentes, France",110 €,99 € ,822 €,"4,94 ·",4 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Ascenseur', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)', 'Dépôt de bagages autorisé', 'Chaise haute pliable ou transformable\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/7623227?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_Ij52Muorjt9wESUF&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.16412,-1.12835,2,01/06/2024 - 30/09/2024
Maison face à la mer classée 3*,"Port-des-Barques, Nouvelle-Aquitaine, France",200 € ,,1 729 €,,5 voyageurs , 3 chambres , 3 lits , 2 salles de bain,"[""Vue sur l'océan"", 'Vue sur la mer', 'Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/42986377?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_QV%2BA0H4OYd2%2BANnj&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,45.941,-1.0894,0,01/06/2024 - 30/09/2024
L'oic,"Saint-Christophe, Poitou-Charentes, France",58 € ,,487 €,"4,92 ·",3 voyageurs , Studio , 2 lits , 1 salle de bain,"['Vue sur le jardin', 'Vue sur la cour', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Privé', 'TV avec abonnement standard au câble', 'Lave-linge', 'Climatisation centrale', 'Patio ou balcon\xa0: privé(e)']",https://www.airbnb.fr/rooms/6394294?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_Rxm3tv434t4y1k38&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.12542,-0.97825,1,01/06/2024 - 30/09/2024
"Charmante maison plein pieds, 250 m Mer","Châtelaillon-Plage, Nouvelle-Aquitaine, France",106 € ,,901 €,,6 voyageurs , 2 chambres , 4 lits , 1 salle de bain,"['Cuisine', 'Télévision', 'Lave-linge']",https://www.airbnb.fr/rooms/661401611835294479?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_htN0f88wiNbZNy0J&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.0651,-1.0896,0,01/06/2024 - 30/09/2024
Cottage chaleureux à la campagne proche de l’océan,"Salles-sur-Mer, Nouvelle-Aquitaine, France",140 €,126 € ,1 038 €,,6 voyageurs , 3 chambres , 4 lits , 1 salle de bain,"['Vue sur le jardin', 'Vue sur la cour', 'Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Station de recharge pour véhicules électriques', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/751487418934647650?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_oe8%2BHPT87%2BuKW1M1&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.0975,-1.061,0,01/06/2024 - 30/09/2024
échoppe avec jardin centre ville,"La Rochelle, Poitou-Charentes, France",182 €,164 € ,1 353 €,"4,95 ·",8 voyageurs , 4 chambres , 5 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Sèche-linge', 'Baignoire', 'Patio ou balcon\xa0: privé(e)']",https://www.airbnb.fr/rooms/10484131?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264366_K%2F5612Q9%2ByBaWqwI&previous_page_section_name=1000&federated_search_id=54111be3-71e2-4695-aa04-52dc6e0c210a,46.17055,-1.15843,9,01/06/2024 - 30/09/2024
Le baleineau,"Aytré, Nouvelle-Aquitaine, France",80 €,71 € ,639 €,,4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'TV HD 30"" avec abonnement standard au câble', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: privé(e)', 'Lit parapluie', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/663669847830844974?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_20u15uIR%2BVZETIBi&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.131,-1.1092,18,01/06/2024 - 30/09/2024
Maisonnette à Yves,"Yves, Nouvelle-Aquitaine, France",76 € ,,686 €,,4 voyageurs , Studio , 2 lits , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Wifi', 'Parking gratuit dans la rue', 'Animaux acceptés', 'TV HD 40"" avec Chromecast, Netflix', 'Lave-linge', 'Four à micro-ondes', 'Séjours longue durée autorisés']",https://www.airbnb.fr/rooms/50519965?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_h%2B52I8zZNAs%2FVPXY&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.05671,-1.07086,30,01/06/2024 - 30/09/2024
Appartement de vacances entre mer et campagne,"Port-des-Barques, Nouvelle-Aquitaine, France",50 €,40 € ,342 €,"4,91 ·",2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Arrière-cour', 'Sèche-cheveux', 'Réfrigérateur', 'Four à micro-ondes']",https://www.airbnb.fr/rooms/41660671?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_tRYgiUl%2BDlWMxdM8&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,45.94481,-1.05863,0,01/06/2024 - 30/09/2024
"Maison 4* tout confort, au calme","Yves, Nouvelle-Aquitaine, France",140 € ,,1 269 €,,4 voyageurs , 2 chambres , 3 lits , 1 salle de bain,"['Vue sur le jardin', 'Vue sur la rivière', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Allée de stationnement gratuite sur place\xa0: 2\xa0places', 'TV HD 43"" avec Chromecast', 'Station de recharge pour véhicules électriques', 'Lave-linge (Gratuit) dans le logement', 'Sèche-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/634809157642319431?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_NGfW2s4PA9UZ6rf4&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.04191,-1.04058,13,01/06/2024 - 30/09/2024
"LA CARAVELLE 4 
APPARTEMENT
CENTRE CHATELAILLON","Châtelaillon-Plage, Nouvelle-Aquitaine, France",90 € ,,749 €,"4,67 ·",2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Wifi', 'Animaux acceptés', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Logement fumeur']",https://www.airbnb.fr/rooms/672525789088786035?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_OsAHY9%2B9U0Okiwxp&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.0734,-1.0908,0,01/06/2024 - 30/09/2024
Appartement plain pied à 200m de la mer.,"Yves, Nouvelle-Aquitaine, France",60 € ,,549 €,,5 voyageurs , 1 chambre , 4 lits , 1 salle de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Télévision', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)', 'Dépôt de bagages autorisé', 'Lit pour bébé']",https://www.airbnb.fr/rooms/48462932?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_yKU9D73yqxkguKo8&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.05465,-1.0788,18,01/06/2024 - 30/09/2024
"T2 45m²  3 *, 80m de la plage","Châtelaillon-Plage, Nouvelle-Aquitaine, France",75 € ,,643 €,,4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Télévision', 'Lave-linge', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/865292255428708561?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_gX78umUQbqELvQzC&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.073,-1.0916,0,01/06/2024 - 30/09/2024
Logement à deux pas de la mer,"Angoulins, Nouvelle-Aquitaine, France",56 € ,,492 €,"5,0 ·",2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Vue sur le jardin', 'Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Climatisation\xa0: système split sans évacuation', 'Réfrigérateur', 'Four à micro-ondes']",https://www.airbnb.fr/rooms/891175090545207326?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_KVs5%2FMlhjotoQmPA&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.10514,-1.10243,0,01/06/2024 - 30/09/2024
"Le Colibri ""meublé tourisme 3 étoiles""","Port-des-Barques, Nouvelle-Aquitaine, France",67 €,60 € ,514 €,"5,0 ·",4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Vue sur le jardin', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Arrière-cour privée – Clôture intégrale', 'Dépôt de bagages autorisé', 'Livres et jouets pour enfants']",https://www.airbnb.fr/rooms/908316137009263551?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_iI6KNs8Uj6r12Esw&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,45.9461,-1.0627,0,01/06/2024 - 30/09/2024
Villa Thairé Mer : la campagne à 10 min de l'océan,"Thairé, Nouvelle-Aquitaine, France",325 € ,,2 854 €,,8 voyageurs , 4 chambres , 6 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', ""Piscine Privé extérieure (disponible à certaines périodes, heures d'ouverture spécifiques, chauffée)"", 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Sèche-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/49509150?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_LjjdZU41RtL%2BDXsV&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.07476,-1.00585,26,01/06/2024 - 30/09/2024
Appartement proche plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",81 €,65 € ,614 €,,4 voyageurs , 1 chambre , 1 lit , 1 salle de bain et 1 toilette,"['Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV 56""', 'Lave-linge (Gratuit) dans le logement', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/914333646740154945?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_G0nhBz3JchdpRrsC&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.06422,-1.09047,0,01/06/2024 - 30/09/2024
Magnifique Appartement Vieux Port Refait à Neuf,"La Rochelle, Nouvelle-Aquitaine, France",134 €,121 € ,1 066 €,"4,95 ·",4 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Vue sur la cour', 'Accès plage\xa0: Public ou partagé', 'Cuisine', 'Vitesse du réseau wifi\xa0: 23\xa0Mbps', 'Espace de travail dédié', 'TV HD 42"" avec Chromecast', 'Lave-linge (Gratuit) dans le logement', 'Dépôt de bagages autorisé', 'Lit pour bébé']",https://www.airbnb.fr/rooms/49020497?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_g6O8BhgU6t%2Bkt2Sr&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.1587,-1.1523,5,01/06/2024 - 30/09/2024
Studio 2 la rochelle vieux port emplacement idéal,"La Rochelle, Aquitaine Limousin Poitou-Charentes, France",38 €,34 € ,312 €,"4,61 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Sèche-cheveux', 'Réfrigérateur', 'Four à micro-ondes', 'Séjours longue durée autorisés']",https://www.airbnb.fr/rooms/13256534?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_DD7ObLJQORC%2FDLiE&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.1584,-1.1518,10,01/06/2024 - 30/09/2024
Le Clos de Chatel - 2 villas,"Châtelaillon-Plage, France",851 € ,,6 236 €,"5,0 ·",12 voyageurs , 6 chambres , 5 lits , 6 salles de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptés', 'TV avec abonnement standard au câble', 'Lave-linge', 'Climatisation', 'Cheminée', 'Lit pour bébé']",https://www.airbnb.fr/rooms/44114082?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_KBAlJEfk920kbUZM&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.06804,-1.08478,46,01/06/2024 - 30/09/2024
Petit studio face à la mer proche port et plage,"La Rochelle, Aquitaine Limousin Poitou-Charentes, France",55 € ,,471 €,"4,86 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Vue sur la baie', 'Vue sur la mer', 'Accès plage ou bord de mer', 'Cuisine', 'Parking gratuit sur place', 'TV avec abonnement standard au câble', 'Ascenseur', 'Climatiseur portable', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/14160660?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_RAcoYvZkuV%2B2UeuW&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.13883,-1.15949,0,01/06/2024 - 30/09/2024
"2 Chambres(1 à 4 p+bébé )ds maison, 10mn de la mer","Thairé, Nouvelle-Aquitaine, France",50 € ,,440 €,,2 chambres , 3 lits , Salle de bain privée,,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Lave-linge (Gratuit) dans le logement', 'Arrière-cour partagée – Clôture partielle', 'Cheminée', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/34828962?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=970795988&check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_SveGpzYVfoE1RIWo&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.07278,-0.99713,2,01/06/2024 - 30/09/2024
