Title,Subtitle,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation,City,Number annonce,euros,type_logement,Test_Equipment
Location saisonniere proche plage de Chatelaillon,,"Thaire, Nouvelle-Aquitaine, France",88 EUR ,,753 EUR,,5 voyageurs ,2 chambres, 4 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV HD 40""', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Lit parapluie', 'Livres et jouets pour enfants de Entre 2 et 5\xa0ans', 'Chaise haute']",https://www.airbnb.fr/rooms/49853373?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866539_WIk3RddYeW3KGYZz&previous_page_section_name=1000&federated_search_id=742b244c-d57d-4816-adcb-ef74477e6c24,46.08402,-1.02037,41,01/06/2024 - 30/09/2024,Thaire,49853373,88,Non identifie,"'cuisine', 'wifi', 'parking gratuit sur place', 'tv hd 40""', 'lave-linge (gratuit) dans le logement', 'baignoire', 'lit parapluie', 'livres et jouets pour enfants de entre 2 et 5\xa0ans', 'chaise haute'"
Grain de sable,Logement entier : logement . Chez Aurelien Et Charlotte4 voyageurs *  * 2 chambres *  * 2 lits *  * 2 salles de bain,"Yves, Nouvelle-Aquitaine, France",120 EUR ,,1 015 EUR,"5,0 *",4 voyageurs ,2 chambres, 2 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV 140"" avec Disney+, Netflix', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge (Gratuit) dans le logement', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/856264982917990253?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867467_ESwprHc%2FlRGxX034&previous_page_section_name=1000&federated_search_id=960f42f7-b673-4d4c-8e06-b23000f415ed,46.01568,-1.04741,30,01/06/2024 - 30/09/2024,Yves,856264982917990253,120,logement,"'cuisine', 'wifi', 'parking gratuit sur place', 'tv 140"" avec disney+, netflix', 'lave-linge (gratuit) dans le logement', 'seche-linge (gratuit) dans le logement', 'seche-cheveux', 'refrigerateur'"
Une escale face a la mer  (T2 pour 4  personnes),Logement entier : appartement . Chez Christine4 voyageurs *  * 2 chambres *  * 3 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",120 EUR ,,1 015 EUR,"4,70 *",4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge']",https://www.airbnb.fr/rooms/44157354?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863956_nK0FiiB191iBtNZ4&previous_page_section_name=1000&federated_search_id=95a87b64-f401-47b7-8adc-5cdc8e889fc7,46.08094,-1.0949,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,44157354,120,appartement,"""vue sur l'ocean"", 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge'"
Maison a Yves (17) 3 Personnes,Logement entier : logement . Chez Ben3 voyageurs *  * 2 chambres *  * 2 lits *  * 1 salle de bain,"Yves, Nouvelle-Aquitaine, France",100 EUR ,,852 EUR,,3 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Garage residentiel gratuit sur place\xa0: 1\xa0place', 'TV 49""', 'Lave-linge (Gratuit) dans le logement', 'Climatisation centrale', 'Arriere-cour privee - Cloture integrale', 'Refrigerateur lg']",https://www.airbnb.fr/rooms/912979622338586241?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866201_9JdGtPKqHMVCtQk0&previous_page_section_name=1000&federated_search_id=6cc3d322-cf04-4f09-b3f5-b189af65d315,46.0208,-1.0518,11,01/06/2024 - 30/09/2024,Yves,912979622338586241,100,maison,"'cuisine', 'wifi', 'espace de travail dedie', 'garage residentiel gratuit sur place\xa0: 1\xa0place', 'tv 49""', 'lave-linge (gratuit) dans le logement', 'climatisation centrale', 'arriere-cour privee - cloture integrale', 'refrigerateur lg'"
Appt.cosy a 50m.de la grande plage de Chatelaillon,Logement entier : appartement en residence . Chez Chris4 voyageurs *  * 2 chambres *  * 3 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",85 EUR ,,787 EUR,"4,76 *",4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Animaux acceptes', 'TV avec abonnement standard au cable', 'Lave-linge', 'Lit parapluie', 'Livres et jouets pour enfants', 'Chaise haute']",https://www.airbnb.fr/rooms/35536805?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866201_HuekTW%2FaH%2FwfUUWl&previous_page_section_name=1000&federated_search_id=6cc3d322-cf04-4f09-b3f5-b189af65d315,46.07451,-1.09278,5,01/06/2024 - 30/09/2024,Chatelaillon-Plage,35536805,85,appartement,"'cuisine', 'wifi', 'parking gratuit dans la rue', 'animaux acceptes', 'tv avec abonnement standard au cable', 'lave-linge', 'lit parapluie', 'livres et jouets pour enfants', 'chaise haute'"
Appart standing au coeur de La Rochelle (parking),,"La Rochelle, Nouvelle-Aquitaine, France",140 EUR ,,1 249 EUR,,4 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Ascenseur', 'Lave-linge', 'Patio ou balcon', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/39812264?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696868077_vRce14DZf5q5rp3P&previous_page_section_name=1000&federated_search_id=9586ba35-936d-4479-96f7-12e528cc49d7,46.16173,-1.14413,15,01/06/2024 - 30/09/2024,La Rochelle,39812264,140,appartement,"'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'ascenseur', 'lave-linge', 'patio ou balcon', 'seche-cheveux', 'refrigerateur'"
Chambre d'Hotes de charme a deux pas de la plage,,"Chatelaillon-Plage, Poitou-Charentes, France",95 EUR ,,784 EUR,"4,98 *",4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Serrure ou verrou sur la porte de la chambre', 'Acces plage ou bord de mer', 'Wifi', 'Parking gratuit dans la rue', 'TV HD', 'Depot de bagages autorise', 'Seche-cheveux', 'Four a micro-ondes', 'Petit dejeuner', 'Sejours longue duree autorises']",https://www.airbnb.fr/rooms/3423499?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1643412162&check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864565_uQMJdVKR1TNCtTE7&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.0728,-1.0894,0,,Chatelaillon-Plage,3423499,95,appartement,"'serrure ou verrou sur la porte de la chambre', 'acces plage ou bord de mer', 'wifi', 'parking gratuit dans la rue', 'tv hd', 'depot de bagages autorise', 'seche-cheveux', 'four a micro-ondes', 'petit dejeuner', 'sejours longue duree autorises'"
Appartement lumineux a 5 min de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",120 EUR ,,994 EUR,,4 voyageurs ,2 chambres, 2 lits , 1 salle de bain et 1 toilette,"['Acces a la plage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Ascenseur', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/35381194?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864565_oUE8snVEBlUerDxP&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.0767,-1.0882,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,35381194,120,appartement,"'acces a la plage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'ascenseur', 'lave-linge (gratuit) dans le logement', 'patio ou balcon\xa0: prive(e)'"
Maison 4/5 p a 50 m de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",110 EUR ,,933 EUR,,5 voyageurs ,2 chambres, 5 lits , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Refrigerateur', 'Four a micro-ondes', 'Sejours longue duree autorises']",https://www.airbnb.fr/rooms/894066788938510922?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_aKoMq69qOdjVz0gA&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.0814,-1.0946,29,01/06/2024 - 30/09/2024,Chatelaillon-Plage,894066788938510922,110,maison,"'acces a la plage', 'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge', 'refrigerateur', 'four a micro-ondes', 'sejours longue duree autorises'"
Maison a deux pas de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",169 EUR ,,1 487 EUR,,6 voyageurs ,2 chambres, 4 lits , 1 salle de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: prive(e)', 'Arriere-cour privee - Cloture integrale', 'Lit parapluie\xa0: toujours dans le logement']",https://www.airbnb.fr/rooms/866456765953800223?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_kW8CekU7Yg7P96Ic&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.0723,-1.0926,9,01/06/2024 - 30/09/2024,Chatelaillon-Plage,866456765953800223,169,maison,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'television', 'lave-linge (gratuit) dans le logement', 'patio ou balcon\xa0: prive(e)', 'arriere-cour privee - cloture integrale', 'lit parapluie\xa0: toujours dans le logement'"
Maison de charme a 2 pas de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",140 EUR ,,1 179 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Arriere-cour partagee - Cloture integrale', 'Depot de bagages autorise', 'Lit pour bebe\xa0: disponible sur demande', 'Chaise haute au sol\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/24276635?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-09&check_out=2024-07-16&source_impression_id=p3_1696864571_J%2BjKxgAowSeDPfwm&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.07803,-1.09249,44,01/06/2024 - 30/09/2024,Chatelaillon-Plage,24276635,140,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'arriere-cour partagee - cloture integrale', 'depot de bagages autorise', 'lit pour bebe\xa0: disponible sur demande', 'chaise haute au sol\xa0: disponible sur demande'"
Petite maison confortable proche de la mer,Logement entier : logement . Chez Beatrice4 voyageurs *  * 2 chambres *  * 2 lits *  * 1 salle de bain,"Salles-sur-Mer, Nouvelle-Aquitaine, France",80 EUR ,,744 EUR,"4,62 *",4 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Baignoire', 'Arriere-cour privee - Cloture integrale', 'Chaise haute au sol\xa0: toujours dans le logement']",https://www.airbnb.fr/rooms/638156025628123290?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_NE9y70WeHdhZ%2FN%2BF&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.09667,-1.06077,0,01/06/2024 - 30/09/2024,Salles-sur-Mer,638156025628123290,80,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'baignoire', 'arriere-cour privee - cloture integrale', 'chaise haute au sol\xa0: toujours dans le logement'"
La Grange Renovee,Logement entier : logement de vacances . Chez Samantha6 voyageurs *  * 2 chambres *  * 4 lits *  * 3 salles de bain,"Sainte-Soulle, Nouvelle-Aquitaine, France",165 EUR ,,1 483 EUR,"5,0 *",6 voyageurs ,2 chambres, 4 lits , 3 salles de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', ""Piscine Prive exterieure (disponible a certaines periodes, bache de piscine, chauffee, d'eau salee)"", 'Television', 'Lave-linge', 'Climatisation', 'Seche-cheveux']",https://www.airbnb.fr/rooms/697749658442848218?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_M%2BND7K6Jrg3Vzqzt&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.1836,-0.9745,38,01/06/2024 - 30/09/2024,Sainte-Soulle,697749658442848218,165,logement de vacances,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', ""piscine prive exterieure (disponible a certaines periodes, bache de piscine, chauffee, d'eau salee)"", 'television', 'lave-linge', 'climatisation', 'seche-cheveux'"
Le gite des Canons,,"La Jarrie, Nouvelle-Aquitaine, France",57 EUR ,,524 EUR,,5 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit dans la rue', 'Television', 'Patio ou balcon\xa0: prive(e)', 'Arriere-cour privee', 'Cheminee', 'Depot de bagages autorise', 'Livres et jouets pour enfants']",https://www.airbnb.fr/rooms/46847041?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867467_ee89UR6UGSQLto4d&previous_page_section_name=1000&federated_search_id=960f42f7-b673-4d4c-8e06-b23000f415ed,46.12683,-1.01124,0,01/06/2024 - 30/09/2024,La Jarrie,46847041,57,gite,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit dans la rue', 'television', 'patio ou balcon\xa0: prive(e)', 'arriere-cour privee', 'cheminee', 'depot de bagages autorise', 'livres et jouets pour enfants'"
Appt avec terrasse et jardin a 150 m de la mer,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",120 EUR ,,1 062 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Lave-linge', 'Arriere-cour privee - Cloture integrale', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/910735768576228139?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_eDohr2W3qGGSQnx%2F&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.07419,-1.09095,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,910735768576228139,120,appartement,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'lave-linge', 'arriere-cour privee - cloture integrale', 'seche-cheveux', 'refrigerateur'"
Maison Chatelaillon-Plage 10mn de La Rochelle,Logement entier : logement . Chez Philippe6 voyageurs *  * 2 chambres *  * 2 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",130 EUR ,,1 076 EUR,"4,84 *",6 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Vue sur le jardin', 'Vue sur la cour', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Animaux acceptes', 'TV 102""', 'Lave-linge (Gratuit) dans le logement', 'Climatisation\xa0: systeme split sans evacuation']",https://www.airbnb.fr/rooms/31707183?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_8%2FWZpN7oj7K2Viw9&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.06645,-1.08294,14,01/06/2024 - 30/09/2024,Chatelaillon-Plage,31707183,130,maison,"'vue sur le jardin', 'vue sur la cour', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'animaux acceptes', 'tv 102""', 'lave-linge (gratuit) dans le logement', 'climatisation\xa0: systeme split sans evacuation'"
Appartement en bord de mer,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",135 EUR ,,1 185 EUR,,6 voyageurs ,2 chambres, 4 lits , 1 salle de bain et 1 toilette,"['Vue sur la baie', 'Vue sur la mer', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Depot de bagages autorise']",https://www.airbnb.fr/rooms/825961536826455557?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_3fdrYqYwiLyPv6SH&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.0536,-1.0852,0,,Chatelaillon-Plage,825961536826455557,135,appartement,"'vue sur la baie', 'vue sur la mer', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge (gratuit) dans le logement', 'depot de bagages autorise'"
 Du calme a la mer ,Logement entier : logement . Chez Geoffroy4 voyageurs *  * 2 chambres *  * 3 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",140 EUR ,,1 179 EUR,"4,52 *",4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Espace de travail dedie', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge', 'Arriere-cour privee - Cloture integrale', 'Lit pour bebe']",https://www.airbnb.fr/rooms/36048190?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864962_QFOtRA%2BuW1kxHSw6&previous_page_section_name=1000&federated_search_id=57875402-eaa5-4a07-b540-a6aea11819d5,46.07055,-1.08256,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,36048190,140,logement,"'acces plage ou bord de mer', 'cuisine', 'espace de travail dedie', 'parking gratuit sur place', 'animaux acceptes', 'television', 'lave-linge (gratuit) dans le logement', 'seche-linge', 'arriere-cour privee - cloture integrale', 'lit pour bebe'"
Jolie maison dans residence privee securisee,Logement entier : logement de vacances . Chez Jacky4 voyageurs *  * 2 chambres *  * 2 lits *  * 2 salles de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",140 EUR ,,1 179 EUR,"4,89 *",4 voyageurs ,2 chambres, 2 lits , 2 salles de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi rapide (298\xa0Mbit/s)', 'Parking gratuit dans la rue', ""Piscine Partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'TV 41"" avec lecteur DVD', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/624829735068651679?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864962_a69PLK0UScnvzfvd&previous_page_section_name=1000&federated_search_id=57875402-eaa5-4a07-b540-a6aea11819d5,46.08163,-1.08409,62,01/06/2024 - 30/09/2024,Chatelaillon-Plage,624829735068651679,140,maison,"'acces plage ou bord de mer', 'cuisine', 'wifi rapide (298\xa0mbit/s)', 'parking gratuit dans la rue', ""piscine partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'tv 41"" avec lecteur dvd', 'lave-linge (gratuit) dans le logement', 'baignoire', 'patio ou balcon\xa0: prive(e)'"
Maison a la campagne proche de Chatelaillon-plage,Logement entier : logement . Chez Corinne4 voyageurs *  * 2 chambres *  * 2 lits *  * 1 salle de bain,"Thaire, Nouvelle-Aquitaine, France",88 EUR ,,757 EUR,"4,94 *",4 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 2\xa0places', 'Television', 'Lave-linge', 'Baignoire', 'Patio ou balcon\xa0: prive(e)', 'Arriere-cour privee - Cloture integrale']",https://www.airbnb.fr/rooms/25183965?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864962_20Nbg0jC6uehhffT&previous_page_section_name=1000&federated_search_id=57875402-eaa5-4a07-b540-a6aea11819d5,46.084,-1.0195,0,01/06/2024 - 30/09/2024,Thaire,25183965,88,maison,"'cuisine', 'wifi', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 2\xa0places', 'television', 'lave-linge', 'baignoire', 'patio ou balcon\xa0: prive(e)', 'arriere-cour privee - cloture integrale'"
Appartement de vacance proche de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",96 EUR ,,877 EUR,,4 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Cuisine', 'Espace de travail dedie', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Patio ou balcon', 'Depot de bagages autorise', 'Cameras de surveillance exterieure et/ou dans les espaces communs']",https://www.airbnb.fr/rooms/43952058?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864962_kh6KLgeCOBHzZPV1&previous_page_section_name=1000&federated_search_id=57875402-eaa5-4a07-b540-a6aea11819d5,46.07853,-1.08412,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,43952058,96,appartement,"'cuisine', 'espace de travail dedie', 'parking gratuit sur place', 'animaux acceptes', 'television', 'lave-linge (gratuit) dans le logement', 'baignoire', 'patio ou balcon', 'depot de bagages autorise', 'cameras de surveillance exterieure et/ou dans les espaces communs'"
